Original Text,Extracted Laws
"1. 범죄사실에 대한 해당법조 및 형의 선택

도로교통법  제148조의2 제1항 제3호, 제44조 제1항(음주운전의  점, 징역형  선택),    형법 제144조 제2항, 제1항, 제136조 제1항(위험한 물건 휴대 공무집행방해치상의    점)

1. 경합범 가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조[형이 더 무거운 특수공무집행방해치상죄에 대하여 정한 형에 경합범 가중(위 두 죄의 장기형을 합산한 범위 내에서)] 1. 정상참작감경

형법 제53조, 제55조 제1항 제3호

1. 집행유예

형법 제62조 제1항

1. 보호관찰, 사회봉사 및 수강명령

형법 제62조의2 제1항","도로교통법 148조, 형법 144조 제2항, 형법 37조, 형법 53조, 형법 62조, 형법 62조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법  144조 제2항, 제1항, 제136조 제1항(특수공무집행방해치상의  점), 도로교통법 제148조의2 제2항 제3호, 제44조 제1항(음주운전의 점, 징역형 선택)

1. 경합범가중

형법  제37조 전단, 제38조 제1항 제2호, 제50조(형이  더 무거운 특수공무집행방해치상죄에 정한 형에 경합범 가중. 다만 위 각 죄의 장기형을 합산한 범위 내에서)

1. 작량감경","도로교통법 148조, 형법 37조"
"1. 범죄사실에 대한 해당법조

형법 제250조 제2항(존속살해의 점), 도로교통법 제148조의2 제2항 제2호, 제44조  제1항(음주운전의 점), 각 전자금융거래법 제49조 제4항 제1호, 제6조 제3항 제1호(각 접근매체 양도의 점)

1. 상상적 경합

형법 제40조, 제50조(각 전자금융거래법위반죄 상호간, 범정이 더 무거운 새마을금고 계좌에 이용되는 접근매체인 체크카드 양도로 인한 전자금융거래법위반죄에 정한 형으로 처벌)

1. 형의 선택

존속살해죄에 대하여 유기징역형을, 나머지 각 죄에 대하여 징역형을 각 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조(위 각 죄의 장기형을 합산한 범위  내에서)","도로교통법 148조, 전자금융거래법 49조 제4항 제1호, 형법 250조 제2항, 형법 37조, 형법 40조"
"1. 범죄사실에 대한 해당법조

형법 제144조 제2항 전문, 제1항, 제136조 제1항(특수공무집행방해치상의 점), 형법  제144조 제1항, 제141조 제1항(특수공용물건손상의 점), 도로교통법 제148조의2 제1항, 제44조 제1항(음주운전의 점), 도로교통법 제151조의2, 제46조의3(난폭운전의  점), 도로교통법 제152조 제1호, 제43조(무면허운전의 점)

1. 상상적 경합

형법 제40조, 제50조(특수공무집행방해치상죄와 특수공용물건손상죄 상호간, 형이 더 무거운 특수공무집행방해치상죄에 정한 형으로 처벌)

1. 형의 선택

도로교통법위반(음주운전)죄, 도로교통법위반죄, 도로교통법위반(무면허운전)죄에 대하여 각 징역형 선택

1. 누범가중

형법 제35조(다만, 특수공무집행방해치상죄에 대하여는 형법 제42조 단서의 제한  내에서)

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조, 제42조 단서(형이 가장 무거운 특수공무집행방해치상죄에 정한 형에 경합범 가중)","도로교통법 148조, 도로교통법 151조, 도로교통법 152조 제1호, 형법 144조 제1항, 형법 144조 제2항, 형법 35조, 형법 37조, 형법 40조, 형법 42조 단서"
"1. 범죄사실에 대한 해당법조 및 형의 선택

가. 피고인 A

특정범죄 가중처벌 등에 관한 법률 제5조의9 제2항, 제1항, 형법 제257조 제1항(보복 목적 상해의 점), 특정범죄 가중처벌 등에 관한 법률 제5조의9 제2항, 제1항, 형법 제283조 제1항, 제30조(보복 목적 협박의  점), 도로교통법 제148조의2        제3항 제2호, 제44조 제1항(음주운전의 점, 징역형 선택)

나. 피고인 B

특정범죄 가중처벌 등에 관한 법률 제5조의9 제2항, 제1항, 형법 제283조 제1항,        제30조(보복 목적 협박의 점)

1. 누범가중

피고인 A: 형법 제35조[특정범죄가중처벌등에관한법률위반(보복목적등상해)죄, 특정범죄가중처벌등에관한법률위반(보복목적등협박)죄에 대하여, 형법 제42조 단서의 한도 내에서]

1. 경합범가중

피고인 A: 형법 제37조 전단, 제38조 제1항 제2호, 제50조, 제42조 단서[형과 죄질이 가장 무거운 특정범죄가중처벌등에관한법률위반(보복목적등상해)죄에 정한 형에    경합범가중]

1. 집행유예","도로교통법 148조, 형법 257조 제1항, 형법 283조 제1항, 형법 35조, 형법 37조, 형법 42조 단서"
"1. 범죄사실에 대한 해당법조 및 형의 선택

도로교통법 제148조의2 제2항 제2호, 제44조 제1항(벌금형 선택)

1. 노역장유치

형법 제70조 제1항, 제69조 제2항

1. 가납명령

형사소송법 제334조 제1항","도로교통법 148조, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제333조(강도의 점), 형법 제298조(강제추행의 점, 징역형 선택), 형법 제360조 제1항(점유이탈물횡령의 점, 징역형 선택), 도로교통법 제148조의2 제2항 제3호(음주운전의 점, 징역형 선택), 교통사고처리 특례법 제3조 제1항, 제2항 단서 제8호, 형법 제268조(업무상과실치상의 점, 금고형 선택)

1. 누범가중

특정강력범죄의 처벌에 관한 특례법 제3조(강도죄, 강제추행죄에 대하여, 다만 강도죄에 대하여는 형법 제42조 단서의 제한 내에서), 형법 제35조{점유이탈물횡령죄,도로교통법위반(음주운전)죄, 교통사고처리특례법위반(치상)죄에 대하여}

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제2항, 제50조, 제42조 단서(형이 가장 무거운 강도죄에 정한 형에 경합범가중)

1. 이수명령

성폭력범죄의 처벌 등에 관한 특례법 제16조 제2항 본문, 제3항 본문

1. 공개명령 및 고지명령

성폭력범죄의 처벌 등에 관한 특례법 제47조 제1항, 아동·청소년의 성보호에 관한 법률 제49조 제1항, 성폭력범죄의 처벌 등에 관한 특례법 제49조 제1항, 아동·청소년의 성보호에 관한 법률 제50조 제1항

1. 위치추적 전자장치 부착 및 준수사항 부과

특정 범죄자에 대한 보호관찰 및 전자장치 부착 등에 관한 법률 제5조 제1항 제3호, 제9조 제1항 제3호, 제9조의2 제1항 제1호, 제2호의2, 제3호, 제4호, 제5호","도로교통법 148조, 특례법 16조 제2항, 특례법 3조, 특례법 3조 제1항, 특례법 47조 제1항, 특례법 49조 제1항, 형법 268조, 형법 298조, 형법 333조, 형법 35조, 형법 360조 제1항, 형법 37조, 형법 42조 단서"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제250조 제1항, 유기징역형 선택

1. 몰수

형법 제48조 제1항 제1호","형법 250조 제1항, 형법 48조 제1항 제1호"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제164조 제1항, 유기징역형 선택

1. 작량감경

형법 제53조, 제55조 제1항 제3호

1. 집행유예

형법 제62조 제1항

1. 몰수

형법 제48조 제1항 제1호","형법 164조 제1항, 형법 48조 제1항 제1호, 형법 53조, 형법 62조 제1항"
"1. 범죄사실에 대한 해당법조

형법 제262조, 제259조 제1항

1. 작량감경",형법 262조
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제144조 제1항, 제136조 제1항(징역형 선택)

1. 누범가중

형법 제35조","형법 144조 제1항, 형법 35조"
"1. 범죄사실에 대한 해당법조

형법 제366조(재물손괴의 점, 징역형 선택), 형법 제167조 제1항(일반물건 방화의 점)  1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조(형이 더 무거운 일반물건방화죄에 정한 형에 재물손괴죄의 장기형을 합산한 범위 내에서 경합범 가중)","형법 167조 제1항, 형법 366조, 형법 37조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

특정범죄  가중처벌 등에  관한 법률 제5조의13 제2호, 교통사고처리 특례법  제3조    제1항, 형법 제268조, 징역형 선택

1. 집행유예","특례법 3조 제1항, 형법 268조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제136조 제1항(공무집행방해의 점), 형법 제141조 제1항(공용물건손상의 점),  각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조(형이 더 무거운 공용물건손상죄에 정한 형에 경합범가중)","형법 136조 제1항, 형법 141조 제1항, 형법 37조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

가. 피고인 A, F, H: 각 정치자금법 제45조 제1항, 형법 제30조(정치자금 부정수수의 점, 포괄하여, 벌금형 선택)

나. 피고인 B, C, D, E, G: 각 정치자금법 제47조 제1항 제1호, 제2조 제3항, 형법 제30조(정치자금 부정지출의 점, 지출 관련 명의자별로 포괄하여, 벌금형 선택), 각 정치자금법 제46조 제5호, 제37조 제1항, 형법 제30조(회계장부 허위기재의  점, 벌금형 선택), 각 정치자금법 제46조 제5호, 제40조 제1항, 제3항, 형법 제30조(지출내역 허위제출의 점, 각 공모관계에 따른 회계보고일별로 포괄하여, 벌금형 선택)

1. 경합범가중(피고인 B, C, D, E, G)

각 형법 제37조 전단, 제38조 제1항 제2호, 제50조

[형, 죄질 및 범정이 가장 무거운 아래 각 죄에 정한 형에 경합범가중. ① 피고인 B, C, E: 2013. 1. 31. 국회의원 회계보고상 지출내역 허위제출로 인한 정치자금법위반죄, ② 피고인 D: 2015. 2. 2. 지출내역 허위제출로 인한 정치자금법위반죄, ③ 피고인 G: 2014. 2. 3. 지출내역 허위제출로 인한 정치자금법위반죄]

1. 노역장유치(피고인 A, B, C, D, E, F, G, H)

각 형법 제70조 제1항, 제69조 제2항

1. 추징(피고인 A)

정치자금법 제45조 제3항 후단, 제1항

1. 가납명령(피고인 A, B, C, D, E, F, G, H)

각 형사소송법 제334조 제1항","정치자금법 45조 제1항, 정치자금법 45조 제3항, 정치자금법 46조 제5호, 정치자금법 47조 제1항 제1호, 형법 30조, 형법 37조, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

특정범죄 가중처벌 등에 관한 법률 제5조의 10 제1항, 벌금형 선택1)

1. 노역장유치

형법 제70조 제1항, 제69조 제2항

1. 가납명령

형사소송법 제334조 제1항

[변호인은, 피고인이 이 사건 당시 심신미약 상태에 있었다는 취지의 주장을 하나, 피고인은 피해자가 자신이 평소 다니는 길과 다른 길을 통해 가고 있었다는 것을 알고 있었던 점, 이 사건 범행의 내용에 비추어 보면 피고인이 신체를 움직임에 있어 특별히 불편한 점은 없었던 것으로 보이는 점 등에 비추어 보면 피고인이 범행 당시 술에 취하여 사물을 변별하거나 의사를 결정할 능력이 미약한 상태에 있었다고 보이지 않는다.]","형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제254조, 제250조 제1항(유기징역형 선택)

1. 몰수

형법 제48조 제1항 제1호","형법 254조, 형법 48조 제1항 제1호"
"1. 범죄사실에 대한 해당법조 및 형의 선택

∘  피고인 A : 특정경제범죄 가중처벌 등에 관한 법률 제3조 제1항 제2호, 형법 제 347조 제1항, 제30조(사기의 점, 포괄하여), 형법 제356조, 제355조 제1항(업무상횡령의 점, 포괄하여, 징역형 선택), 구 의료법(2015. 12. 29. 법률 제13658호로 개정되기 전의 것) 제87조 제1항 제2호, 제33조 제2항, 형법 제30조(비의료인의 의료기관 개설의 점, 징역형 선택)

∘  피고인 B : 특정경제범죄 가중처벌 등에 관한 법률 제3조 제1항 제2호, 형법 제 347조 제1항, 제30조(사기의 점, 포괄하여), 구 의료법(2015. 12. 29. 법률 제13658호로 개정되기 전의 것) 제87조 제1항 제2호, 제33조 제2항, 형법 제30조(비의료인의 의료기관 개설의 점, 징역형 선택)

1. 경합범 가중

∘   피고인 A : 형법 제37조 전단, 제38조 제1항 제2호, 제50조[형이 가장 무거운  특정경제범죄가중처벌등에관한법률위반(사기)죄에 정한 형에 경합범 가중]

∘   피고인 B : 형법 제37조 전단, 제38조 제1항 제2호, 제50조[형이 더 무거운 특정경제범죄가중처벌등에관한법률위반(사기)죄에 정한 형에 위 두 죄의 장기형을  합산한 범위 내에서 경합범 가중]

1. 작량감경

각 형법 제53조, 제55조 제1항 제3호

1. 집행유예

각 형법 제62조 제1항","형법 30조, 형법 356조, 형법 37조, 형법 53조, 형법 62조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

◦ 피고인 A: 형법 제357조 제1항, 징역형 선택

◦ 피고인 B: 형법 제357조 제2항, 제30조(배임증재의 점, 징역형 선택), 형법 제356조, 제355조 제1항(업무상횡령의 점, 징역형 선택)

◦ 피고인 C, D: 각 형법 제357조 제2항, 제30조, 각 징역형 선택

1. 경합범가중(피고인 B)

형법 제37조 전단, 제38조 제1항 제2호, 제50조[형이 더 무거운 업무상횡령죄에 정한 형에 경합범가중(위 각 죄의 장기형을 합산한 범위 내에서)]

1. 집행유예(피고인 B, C, D)

각 형법 제62조 제1항

1. 추징(피고인 A)

형법 제347조 제3항

1. 가납명령(피고인 A)

형사소송법 제334조 제1항","형법 347조 제3항, 형법 356조, 형법 357조 제1항, 형법 357조 제2항, 형법 37조, 형법 62조 제1항, 형사소송법 334조 제1항"
